round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
40,0.014522647485136986,0.09529373794794083,1035882.4375,0.018575090914964676,0.09810566902160645,31.441490173339844,10,0.2,40,12
40,0.014590665698051453,0.0923490971326828,965610.75,0.017344696447253227,0.09628626704216003,35.252037048339844,10,0.2,40,24
40,0.012812122702598572,0.08590906858444214,482367.84375,0.02219788357615471,0.10917985439300537,33.241416931152344,10,0.2,40,48
40,0.019392000511288643,0.10732869803905487,904378.1875,0.020404785871505737,0.11528623849153519,47.49820327758789,10,0.4,40,12
40,0.016100186854600906,0.09976553171873093,818106.75,0.01907629892230034,0.09663096070289612,31.070222854614258,10,0.4,40,24
40,0.01480831764638424,0.09304440021514893,680388.875,0.024770893156528473,0.11729759722948074,36.25679016113281,10,0.4,40,48
40,0.014434856362640858,0.09327947348356247,639659.75,0.017456917092204094,0.09491396695375443,31.1021785736084,20,0.2,40,12
40,0.012834538705646992,0.09006678313016891,842416.5625,0.01849959045648575,0.10518481582403183,36.88068389892578,20,0.2,40,24
40,0.013732596300542355,0.08682353794574738,837576.125,0.019258884713053703,0.10073191672563553,32.384010314941406,20,0.2,40,48
40,0.01653132773935795,0.10091741383075714,969552.5625,0.021523190662264824,0.10417530685663223,34.93094253540039,20,0.4,40,12
40,0.017658371478319168,0.10433685779571533,1025173.0,0.02553178183734417,0.11509370058774948,34.80667495727539,20,0.4,40,24
40,0.016641855239868164,0.10099968314170837,986871.8125,0.024218857288360596,0.10905627906322479,32.74498748779297,20,0.4,40,48
40,0.01549130491912365,0.09633365273475647,872486.75,0.019864816218614578,0.10939803719520569,41.36912536621094,30,0.2,40,12
40,0.015556730329990387,0.09679581969976425,867860.1875,0.018416402861475945,0.11064091324806213,43.90624237060547,30,0.2,40,24
40,0.014258554205298424,0.09280185401439667,580741.3125,0.01813657395541668,0.09716467559337616,31.351377487182617,30,0.2,40,48
40,0.023083804175257683,0.12009166926145554,414759.4375,0.0218152217566967,0.10556256026029587,37.9880485534668,30,0.4,40,12
40,0.01763417199254036,0.1008569598197937,1079346.625,0.01982302777469158,0.11256732791662216,45.24931716918945,30,0.4,40,24
40,0.018006272614002228,0.10747042298316956,604338.3125,0.023118190467357635,0.10694556683301926,33.87137222290039,30,0.4,40,48
