round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
40,0.0043054260313510895,0.045625317841768265,53817.69140625,0.002545642666518688,0.039106350392103195,25.80189323425293,8,0.1,40,12
40,0.004443838261067867,0.04564080387353897,19510.138671875,0.0026535545475780964,0.041533589363098145,29.446659088134766,8,0.1,40,24
40,0.004403423517942429,0.04564042389392853,44345.5078125,0.0026035290211439133,0.04050154983997345,27.855180740356445,8,0.1,40,48
40,0.005012007895857096,0.04872916266322136,46986.65625,0.0025362686719745398,0.03894056752324104,26.2550106048584,8,0.2,40,12
40,0.004511294420808554,0.047657422721385956,43171.91796875,0.0026676058769226074,0.03820934519171715,23.99103355407715,8,0.2,40,24
40,0.004750766325742006,0.04769422113895416,59351.953125,0.0027478584088385105,0.040778473019599915,28.309173583984375,8,0.2,40,48
40,0.004534969571977854,0.04733332246541977,69958.8984375,0.002489842474460602,0.03749627619981766,24.476552963256836,16,0.1,40,12
40,0.0039466074667871,0.04462441802024841,63384.9140625,0.00251905363984406,0.0366799533367157,22.67781639099121,16,0.1,40,24
40,0.00399890448898077,0.04557868465781212,103645.171875,0.0025868271477520466,0.037901125848293304,24.14253807067871,16,0.1,40,48
40,0.005303483456373215,0.050372932106256485,24349.171875,0.0029173807706683874,0.03921576589345932,23.81502342224121,16,0.2,40,12
40,0.004920050967484713,0.04906632751226425,65120.59765625,0.0024637046735733747,0.03718569502234459,23.462970733642578,16,0.2,40,24
40,0.004645729903131723,0.047729939222335815,64599.1484375,0.0038001106586307287,0.04407971352338791,23.443973541259766,16,0.2,40,48
