round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
40,0.004208039958029985,0.04592537507414818,63156.625,0.002809728728607297,0.03765247389674187,26.117019653320312,8,0.1,40,12
40,0.0046428595669567585,0.046219974756240845,39137.0546875,0.0031620007939636707,0.038265928626060486,24.35986328125,8,0.1,40,24
40,0.004154625348746777,0.04494030028581619,26978.228515625,0.003509142668917775,0.04105289280414581,31.11837387084961,8,0.1,40,48
40,0.005116086918860674,0.04996802285313606,26528.16796875,0.003461433807387948,0.03855331987142563,23.431215286254883,8,0.2,40,12
40,0.005007609724998474,0.049045536667108536,61379.6640625,0.0031688555609434843,0.036614879965782166,22.52176856994629,8,0.2,40,24
40,0.005057081114500761,0.049049753695726395,32180.484375,0.0031442672479897738,0.03829159215092659,28.10240364074707,8,0.2,40,48
40,0.004188596270978451,0.04595991596579552,46185.68359375,0.0030685244128108025,0.036665044724941254,22.35045051574707,16,0.1,40,12
40,0.00416665431112051,0.045158177614212036,33578.609375,0.003243861487135291,0.03743857517838478,24.949993133544922,16,0.1,40,24
40,0.004074623808264732,0.044838447123765945,42083.32421875,0.0029178461991250515,0.03483783081173897,22.673776626586914,16,0.1,40,48
40,0.004970837384462357,0.049649275839328766,71783.765625,0.0030979737639427185,0.035980578511953354,23.086589813232422,16,0.2,40,12
40,0.004850304219871759,0.046901676803827286,45793.44140625,0.003355496097356081,0.03709174320101738,21.682554244995117,16,0.2,40,24
40,0.0046051316894590855,0.04658510535955429,27761.76171875,0.0031750507187098265,0.03538152575492859,23.176828384399414,16,0.2,40,48
