round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
50,0.005074611399322748,0.050278712064027786,37267.35546875,0.006603733170777559,0.05420425906777382,29.654125213623047,16,0.2,50,12
50,0.004742789547890425,0.048474159091711044,58915.31640625,0.006053031887859106,0.05084000155329704,26.93198013305664,16,0.2,50,24
50,0.00487119983881712,0.04825270175933838,20675.35546875,0.005758254788815975,0.04828932508826256,24.850954055786133,16,0.2,50,48
40,0.006558903492987156,0.05629957839846611,51668.48828125,0.00619357218965888,0.04785331338644028,24.66381072998047,16,0.4,40,12
40,0.005781775340437889,0.05357925966382027,24007.205078125,0.009922176599502563,0.06710447371006012,34.29072189331055,16,0.4,40,24
40,0.006326233968138695,0.05518773943185806,52853.3984375,0.008433769457042217,0.057849396020174026,27.88976287841797,16,0.4,40,48
50,0.006333617027848959,0.054696112871170044,66937.0625,0.006602952256798744,0.048042599111795425,23.686641693115234,16,0.4,50,12
50,0.005586146842688322,0.05373690649867058,6859.14208984375,0.00637072091922164,0.047980260103940964,24.666637420654297,16,0.4,50,24
50,0.005747382529079914,0.053582314401865005,87595.5546875,0.014853309839963913,0.08204439282417297,35.76447677612305,16,0.4,50,48
40,0.004647299647331238,0.047941047698259354,57869.234375,0.005383694544434547,0.045438870787620544,25.480587005615234,32,0.1,40,12
40,0.004397571086883545,0.047156136482954025,43550.3046875,0.005311165004968643,0.046214789152145386,24.817989349365234,32,0.1,40,24
40,0.004088280722498894,0.04315997287631035,50558.21875,0.005391573067754507,0.04698217287659645,24.339609146118164,32,0.1,40,48
50,0.004361816681921482,0.04647146537899971,63373.3984375,0.005237075034528971,0.0469670370221138,25.23774528503418,32,0.1,50,12
50,0.004277772270143032,0.0454261377453804,42977.79296875,0.005143253598362207,0.04560769721865654,23.970252990722656,32,0.1,50,24
50,0.004331494681537151,0.04568127542734146,56884.1640625,0.005517321173101664,0.048224739730358124,24.034832000732422,32,0.1,50,48
40,0.0053020440973341465,0.05170878395438194,49242.375,0.005434120539575815,0.04622623696923256,24.520992279052734,32,0.2,40,12
40,0.004884448833763599,0.048870015889406204,24650.107421875,0.0074411118403077126,0.05784154310822487,28.661521911621094,32,0.2,40,24
40,0.00501982681453228,0.04952967166900635,31025.400390625,0.007083723321557045,0.05474204570055008,27.88739013671875,32,0.2,40,48
50,0.005201543681323528,0.04948314651846886,66577.4453125,0.006169705186039209,0.050052203238010406,28.544063568115234,32,0.2,50,12
50,0.005541929509490728,0.05118947848677635,51053.63671875,0.005561314057558775,0.046314846724271774,23.210147857666016,32,0.2,50,24
50,0.0046694111078977585,0.04748885706067085,48144.953125,0.0057444083504378796,0.04908499866724014,26.551788330078125,32,0.2,50,48
40,0.006278282031416893,0.057392287999391556,4449.79443359375,0.0065168351866304874,0.05415491759777069,37.134552001953125,32,0.4,40,12
40,0.006130215711891651,0.054163701832294464,35455.3359375,0.008077546022832394,0.060453880578279495,33.1402587890625,32,0.4,40,24
40,0.005920842289924622,0.054667878895998,73054.953125,0.01046532578766346,0.06872477382421494,32.98380661010742,32,0.4,40,48
50,0.006271145306527615,0.0558442659676075,118240.3359375,0.006214839871972799,0.048564229160547256,27.099164962768555,32,0.4,50,12
50,0.006056091282516718,0.05419932305812836,87457.9375,0.00909867137670517,0.05969895422458649,26.951396942138672,32,0.4,50,24
50,0.005971824284642935,0.053209878504276276,86364.4375,0.01254472229629755,0.0775197371840477,36.59077072143555,32,0.4,50,48
