round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
30,0.017844580113887787,0.10693997144699097,883028.4375,0.017326658591628075,0.11095459759235382,36.35871887207031,10,0.2,30,12
30,0.017273548990488052,0.10327017307281494,741024.3125,0.016580762341618538,0.10811576247215271,33.617210388183594,10,0.2,30,24
30,0.016372056677937508,0.09835987538099289,685958.75,0.012638453394174576,0.09055109322071075,28.783103942871094,10,0.2,30,48
30,0.025137286633253098,0.12464967370033264,461206.5625,0.014174873009324074,0.08780170232057571,26.628049850463867,10,0.4,30,12
30,0.021164026111364365,0.10963176190853119,920758.125,0.020489506423473358,0.1158585324883461,34.29754638671875,10,0.4,30,24
30,0.01954437606036663,0.10645931214094162,894363.8125,0.012861705385148525,0.08908075839281082,27.514806747436523,10,0.4,30,48
30,0.020451676100492477,0.11147896945476532,535511.5,0.013959434814751148,0.09556163102388382,30.7399845123291,20,0.2,30,12
30,0.017607158049941063,0.10121282935142517,947793.875,0.015722231939435005,0.09940874576568604,30.120569229125977,20,0.2,30,24
30,0.016512228175997734,0.09808804094791412,744824.875,0.011886433698236942,0.08789945393800735,27.244157791137695,20,0.2,30,48
30,0.019681604579091072,0.11024440079927444,745237.8125,0.01363613922148943,0.08817137032747269,27.774507522583008,20,0.4,30,12
30,0.020685838535428047,0.10810063034296036,686633.625,0.012900521978735924,0.08870360255241394,28.629981994628906,20,0.4,30,24
30,0.020727461203932762,0.11281808465719223,666275.375,0.013204123824834824,0.08960581570863724,29.119220733642578,20,0.4,30,48
30,0.01801959238946438,0.10075046867132187,612185.375,0.012679239735007286,0.0873531624674797,30.102689743041992,30,0.2,30,12
30,0.017770878970623016,0.10353124886751175,509768.28125,0.014019831083714962,0.09423115104436874,29.40861701965332,30,0.2,30,24
30,0.014842059463262558,0.09542287886142731,792487.625,0.015243333764374256,0.09862054139375687,31.618915557861328,30,0.2,30,48
30,0.03134966269135475,0.13276048004627228,1087467.125,0.014587762765586376,0.08877658098936081,32.016090393066406,30,0.4,30,12
30,0.022360114380717278,0.11297770589590073,681409.125,0.017425429075956345,0.1091117188334465,32.738216400146484,30,0.4,30,24
30,0.019792024046182632,0.10889162868261337,894539.8125,0.012800523079931736,0.09026310592889786,27.699174880981445,30,0.4,30,48
