round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
30,0.013004298321902752,0.08963456749916077,828194.625,0.028803307563066483,0.1245761588215828,45.09333038330078,10,0.2,30,12
30,0.01363096758723259,0.09521877765655518,877516.625,0.03127643093466759,0.12694203853607178,43.25371551513672,10,0.2,30,24
30,0.01168143842369318,0.08301708847284317,735933.9375,0.03299539163708687,0.13122497498989105,41.53828811645508,10,0.2,30,48
30,0.01578568108379841,0.0999855175614357,719957.6875,0.03169563040137291,0.13163889944553375,46.77253723144531,10,0.4,30,12
30,0.014476312324404716,0.0961226373910904,1085068.5,0.035886626690626144,0.1356457620859146,42.255149841308594,10,0.4,30,24
30,0.015499989502131939,0.09787118434906006,720748.9375,0.03603993356227875,0.13213138282299042,41.505496978759766,10,0.4,30,48
30,0.015488741919398308,0.099044069647789,1061032.125,0.030542409047484398,0.1370527297258377,54.39653396606445,20,0.2,30,12
30,0.012857675552368164,0.09186384826898575,940402.125,0.028203196823596954,0.12357930839061737,46.25986099243164,20,0.2,30,24
30,0.013426443561911583,0.08905592560768127,1003952.0625,0.033242449164390564,0.1358465701341629,44.675655364990234,20,0.2,30,48
30,0.01793435774743557,0.10404970496892929,1154609.75,0.031077710911631584,0.1220039576292038,40.349544525146484,20,0.4,30,12
30,0.01399804838001728,0.09498118609189987,752685.5625,0.035208310931921005,0.1350722312927246,42.86663818359375,20,0.4,30,24
30,0.015241379849612713,0.09614107012748718,655784.1875,0.037211231887340546,0.1356416493654251,41.71896743774414,20,0.4,30,48
30,0.016366038471460342,0.10208943486213684,963617.75,0.029372887685894966,0.13273224234580994,50.928260803222656,30,0.2,30,12
30,0.015396283008158207,0.09669838100671768,795599.6875,0.032104626297950745,0.131093829870224,44.776893615722656,30,0.2,30,24
30,0.012341326102614403,0.08595158159732819,774649.375,0.0296004731208086,0.12392693012952805,42.81462097167969,30,0.2,30,48
30,0.018839862197637558,0.1091814711689949,1057316.625,0.03164125978946686,0.13034524023532867,48.710391998291016,30,0.4,30,12
30,0.016994893550872803,0.100646011531353,563064.6875,0.03653821721673012,0.1363510936498642,44.85380935668945,30,0.4,30,24
30,0.01684662699699402,0.10273773968219757,781943.875,0.03589833900332451,0.13187237083911896,41.385807037353516,30,0.4,30,48
