round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
40,0.004898576997220516,0.04885130748152733,54413.484375,0.003475446254014969,0.04358959197998047,37.95524215698242,8,0.1,40,12
40,0.004898799117654562,0.049167655408382416,65376.5625,0.00383900199085474,0.044944342225790024,32.90694046020508,8,0.1,40,24
40,0.004795979242771864,0.04838903620839119,43990.37109375,0.004023477900773287,0.046684253960847855,35.24688720703125,8,0.1,40,48
40,0.005891007371246815,0.05301554128527641,62825.31640625,0.0034991882275789976,0.04299340397119522,38.74047088623047,8,0.2,40,12
40,0.005411841440945864,0.05087671056389809,67580.4375,0.0034677789080888033,0.0427422970533371,35.858158111572266,8,0.2,40,24
40,0.005482761189341545,0.050472039729356766,33197.33203125,0.005031050648540258,0.05038768798112869,33.29607009887695,8,0.2,40,48
40,0.004600996151566505,0.04790360853075981,48741.74609375,0.0031021598260849714,0.041193000972270966,39.72640609741211,16,0.1,40,12
40,0.005004907958209515,0.0480341799557209,43263.890625,0.003457259153947234,0.043057266622781754,30.412721633911133,16,0.1,40,24
40,0.004479030147194862,0.04613369703292847,50894.01171875,0.003464926267042756,0.04316439479589462,34.630733489990234,16,0.1,40,48
40,0.005241015926003456,0.050717007368803024,12899.0810546875,0.0038357554003596306,0.04491601511836052,43.54459762573242,16,0.2,40,12
40,0.005263937171548605,0.050061218440532684,30734.37109375,0.003913399763405323,0.044562239199876785,37.877769470214844,16,0.2,40,24
40,0.004634223412722349,0.04771088808774948,69837.609375,0.004411428701132536,0.049165528267621994,37.03843688964844,16,0.2,40,48
