round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
40,0.004604998044669628,0.046748530119657516,35.78432083129883,0.0032813374418765306,0.04328642413020134,35.45048522949219,8,0.1,40,12
40,0.0044259303249418736,0.04442785680294037,33.97173309326172,0.0028598657809197903,0.04046685993671417,31.996458053588867,8,0.1,40,24
40,0.004253670573234558,0.04471297934651375,36.3557243347168,0.0028078709729015827,0.03943617269396782,29.621793746948242,8,0.1,40,48
50,0.004315171856433153,0.04593612998723984,35.48583984375,0.0037170695140957832,0.04508854076266289,35.71875762939453,8,0.1,50,12
50,0.004436875227838755,0.04508163034915924,35.28936004638672,0.003621844807639718,0.043737199157476425,33.75648880004883,8,0.1,50,24
50,0.0043713245540857315,0.04502924904227257,33.78739929199219,0.0028657971415668726,0.039637938141822815,29.446840286254883,8,0.1,50,48
40,0.005437748972326517,0.05048494040966034,37.871070861816406,0.0028690947219729424,0.04139229282736778,28.97026252746582,8,0.2,40,12
40,0.0049932789988815784,0.04793955013155937,38.34547424316406,0.003686221083626151,0.04478034749627113,34.86526107788086,8,0.2,40,24
40,0.004619044717401266,0.04634300619363785,35.619712829589844,0.0027543355245143175,0.04099084809422493,30.948486328125,8,0.2,40,48
50,0.005122632719576359,0.04788310453295708,36.5338249206543,0.003479613456875086,0.043018631637096405,31.525779724121094,8,0.2,50,12
50,0.00466811703518033,0.045979879796504974,34.875633239746094,0.002718101954087615,0.03957756608724594,30.433185577392578,8,0.2,50,24
50,0.0046703708358109,0.04659416526556015,36.25423049926758,0.0025912709534168243,0.03991621360182762,30.105192184448242,8,0.2,50,48
40,0.005993484985083342,0.05407613143324852,44.68169403076172,0.0032979268580675125,0.0450546033680439,35.50233459472656,8,0.4,40,12
40,0.006779269315302372,0.057127710431814194,44.21171951293945,0.0033052959479391575,0.04517849534749985,35.830204010009766,8,0.4,40,24
40,0.006370133720338345,0.054103750735521317,44.141212463378906,0.003188470611348748,0.04236030578613281,26.167421340942383,8,0.4,40,48
50,0.005560739431530237,0.05191607400774956,42.986854553222656,0.0033356675412505865,0.04341480880975723,30.552156448364258,8,0.4,50,12
50,0.006405924912542105,0.053823936730623245,43.62110137939453,0.002974960021674633,0.042105015367269516,31.558250427246094,8,0.4,50,24
50,0.00563698448240757,0.05140085518360138,38.58778381347656,0.004672129638493061,0.04886632412672043,26.92205238342285,8,0.4,50,48
40,0.004792448598891497,0.04738190025091171,36.59571838378906,0.0037506052758544683,0.045502934604883194,36.877586364746094,16,0.1,40,12
40,0.004539948422461748,0.046282585710287094,35.42448806762695,0.0038336189463734627,0.04829335957765579,42.954952239990234,16,0.1,40,24
40,0.004496556241065264,0.04642718285322189,35.07722473144531,0.0031520798802375793,0.04042980447411537,31.652027130126953,16,0.1,40,48
50,0.004644227214157581,0.04678284004330635,36.48981857299805,0.004338189959526062,0.0499703623354435,42.83194351196289,16,0.1,50,12
