round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
30,0.017136769369244576,0.10358278453350067,55.209468841552734,0.024912206456065178,0.11707654595375061,6710322.0,10,0.2,30,12
30,0.01711413823068142,0.10256029665470123,57.49767303466797,0.023035520687699318,0.11251256614923477,6885736.5,10,0.2,30,24
30,0.015105880796909332,0.09546492248773575,53.025169372558594,0.027499161660671234,0.12761811912059784,6041505.5,10,0.2,30,48
30,0.019505338743329048,0.10731232166290283,55.96822738647461,0.0237289909273386,0.11644542962312698,8146005.0,10,0.4,30,12
30,0.017643287777900696,0.10234250128269196,54.060264587402344,0.026798687875270844,0.12734374403953552,5476467.0,10,0.4,30,24
30,0.01798771135509014,0.10695810616016388,60.32312774658203,0.0354594849050045,0.1500011831521988,4771926.0,10,0.4,30,48
30,0.02064952626824379,0.10999137908220291,58.67368698120117,0.023553645238280296,0.11700000613927841,7625903.5,20,0.2,30,12
30,0.014861703850328922,0.09334561228752136,54.55365753173828,0.028387470170855522,0.1310465931892395,4066697.5,20,0.2,30,24
30,0.016375137493014336,0.0963101014494896,53.68694305419922,0.024379415437579155,0.11578646302223206,6323228.5,20,0.2,30,48
30,0.021803654730319977,0.116630420088768,64.68522644042969,0.03329750895500183,0.14857663214206696,6886539.0,20,0.4,30,12
30,0.017149668186903,0.10731851309537888,62.309783935546875,0.02707555703818798,0.12656356394290924,5044406.0,20,0.4,30,24
30,0.016703585162758827,0.09723898768424988,54.20568084716797,0.024358432739973068,0.11704618483781815,6079074.0,20,0.4,30,48
30,0.02134512923657894,0.11382690817117691,62.16822814941406,0.027834897860884666,0.12968234717845917,3758900.75,30,0.2,30,12
30,0.01543185394257307,0.10085718333721161,57.47062683105469,0.024075187742710114,0.11369917541742325,4838315.5,30,0.2,30,24
30,0.017040099948644638,0.10193955153226852,51.267822265625,0.02490937151014805,0.12045712769031525,5667002.0,30,0.2,30,48
30,0.02128402516245842,0.11243678629398346,63.42915725708008,0.028560323640704155,0.12746979296207428,8139984.0,30,0.4,30,12
30,0.019678328186273575,0.10695838928222656,55.70505142211914,0.027307087555527687,0.12681078910827637,4513955.5,30,0.4,30,24
30,0.017643148079514503,0.1002911850810051,53.465545654296875,0.030994128435850143,0.1373753696680069,6146734.5,30,0.4,30,48
