round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
30,0.016651496291160583,0.10252843797206879,1257845.25,0.01315460167825222,0.09374222159385681,47.32734680175781,16,0.1,30,6
30,0.01557177770882845,0.09741877764463425,488915.65625,0.01246179360896349,0.09074503928422928,43.84629440307617,16,0.1,30,12
30,0.012314424850046635,0.08584216237068176,797717.1875,0.011862456798553467,0.08734642714262009,42.073726654052734,16,0.1,30,18
30,0.014694801531732082,0.09451552480459213,898679.0625,0.014522334560751915,0.10384009033441544,48.046958923339844,16,0.1,30,24
30,0.01299347635358572,0.08712390810251236,902733.9375,0.007966621778905392,0.07371518015861511,31.177095413208008,16,0.1,30,48
40,0.015926288440823555,0.10099491477012634,755047.4375,0.017312129959464073,0.10096332430839539,50.417598724365234,16,0.1,40,6
40,0.013296728953719139,0.08922486007213593,1030014.5,0.011365345679223537,0.09141124039888382,40.54133605957031,16,0.1,40,12
40,0.012700604274868965,0.08852685987949371,664452.9375,0.012609603814780712,0.09212768822908401,41.622589111328125,16,0.1,40,18
40,0.01431942731142044,0.09607765823602676,741026.1875,0.008588642813265324,0.07345595955848694,33.28207015991211,16,0.1,40,24
40,0.012097404338419437,0.08234629780054092,758431.9375,0.007064519915729761,0.06441324949264526,28.07598304748535,16,0.1,40,48
50,0.014706370420753956,0.09560434520244598,951525.3125,0.013872995972633362,0.09998905658721924,51.920654296875,16,0.1,50,6
50,0.014314102940261364,0.09336981177330017,1012671.9375,0.0125998230651021,0.09148801118135452,41.93443298339844,16,0.1,50,12
50,0.014773767441511154,0.09290638566017151,1074650.5,0.012040788307785988,0.08960321545600891,42.37485885620117,16,0.1,50,18
50,0.013129500672221184,0.08968427777290344,900566.125,0.009263566695153713,0.07507500797510147,29.29011344909668,16,0.1,50,24
50,0.011341588571667671,0.08478133380413055,544009.5625,0.007891821675002575,0.07148922234773636,31.460044860839844,16,0.1,50,48
60,0.016060445457696915,0.10184309631586075,838508.3125,0.0115278959274292,0.08902022242546082,42.747676849365234,16,0.1,60,6
60,0.014634803868830204,0.09403545409440994,677674.625,0.009901181794703007,0.08412409573793411,39.66107940673828,16,0.1,60,12
