round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
50,0.017591239884495735,0.10150471329689026,771641.4375,0.011973953805863857,0.08995100855827332,64.96269226074219,10,0.2,50,12
50,0.016781656071543694,0.10088939964771271,1008593.0,0.012332120910286903,0.0888558179140091,59.471012115478516,10,0.2,50,24
50,0.017607811838388443,0.10148702561855316,646793.1875,0.012917215004563332,0.08943788707256317,52.987770080566406,10,0.2,50,48
50,0.02240673452615738,0.11258193105459213,1041025.8125,0.014217504300177097,0.09578365832567215,89.62036895751953,10,0.4,50,12
50,0.019889021292328835,0.10390307009220123,635714.375,0.019649537280201912,0.10915618389844894,60.7339973449707,10,0.4,50,24
50,0.019783152267336845,0.10503439605236053,864504.3125,0.02533363550901413,0.12257544696331024,54.629417419433594,10,0.4,50,48
50,0.017194628715515137,0.10002883523702621,955086.0,0.011797615326941013,0.09011481702327728,64.3795166015625,20,0.2,50,12
50,0.016437923535704613,0.09910877794027328,763635.9375,0.0118509940803051,0.09296467155218124,70.2085952758789,20,0.2,50,24
50,0.015706462785601616,0.09246896952390671,756548.0,0.013168943114578724,0.09319775551557541,55.847251892089844,20,0.2,50,48
50,0.020525362342596054,0.11186236143112183,944530.3125,0.013922994956374168,0.09093746542930603,65.1229019165039,20,0.4,50,12
50,0.021149134263396263,0.10924363881349564,631765.4375,0.014893213286995888,0.09688913822174072,64.47136688232422,20,0.4,50,24
50,0.021896246820688248,0.11290872097015381,963891.875,0.014570794068276882,0.09502768516540527,66.24533081054688,20,0.4,50,48
50,0.017173804342746735,0.10186795890331268,938561.125,0.011993673630058765,0.08696378767490387,62.960365295410156,30,0.2,50,12
50,0.016091883182525635,0.09898001700639725,805320.875,0.01239096187055111,0.0894087478518486,50.84073257446289,30,0.2,50,24
50,0.01513228751718998,0.09293843805789948,625395.3125,0.011987973004579544,0.08953028917312622,60.61418151855469,30,0.2,50,48
50,0.02240706793963909,0.11474622040987015,1484422.375,0.015275204554200172,0.0951278880238533,65.91301727294922,30,0.4,50,12
50,0.019912267103791237,0.11269406229257584,775633.5,0.014686319045722485,0.0987030491232872,73.36326599121094,30,0.4,50,24
50,0.018220888450741768,0.10572642832994461,852012.125,0.017172686755657196,0.10357260704040527,54.10031509399414,30,0.4,50,48
