round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
30,0.005422227084636688,0.05190138518810272,82009.90625,0.0027911183424293995,0.04001837968826294,31.626699447631836,8,0.1,30,6
30,0.00553941959515214,0.053415536880493164,101822.75,0.004108229652047157,0.04896170645952225,45.29921340942383,8,0.1,30,12
30,0.005209716502577066,0.05191228538751602,26960.1484375,0.002528264420107007,0.038280460983514786,32.968196868896484,8,0.1,30,18
30,0.023160507902503014,0.11664661765098572,291693.5,0.01725376583635807,0.10620371997356415,120.76133728027344,8,0.1,30,24
30,0.0054505495354533195,0.05245072767138481,98042.2265625,0.003939208574593067,0.0460607185959816,42.02585220336914,8,0.1,30,48
40,0.00664257537573576,0.059534840285778046,126790.3046875,0.0022852104157209396,0.03544819355010986,32.152313232421875,8,0.1,40,6
40,0.0052236043848097324,0.0515098012983799,108204.1015625,0.0027499934658408165,0.03945855051279068,37.03786849975586,8,0.1,40,12
40,0.006601902190595865,0.05822555348277092,127436.859375,0.002425334183499217,0.036206334829330444,32.4920539855957,8,0.1,40,18
40,0.0059122322127223015,0.05490625277161598,95773.9140625,0.0025026972871273756,0.03710391744971275,30.926237106323242,8,0.1,40,24
40,0.005856899078935385,0.05479564517736435,87283.9453125,0.0027439084369689226,0.04008091241121292,30.726566314697266,8,0.1,40,48
50,0.0055166855454444885,0.05311167612671852,99442.796875,0.0023063276894390583,0.03530138358473778,30.89853286743164,8,0.1,50,6
50,0.0051085129380226135,0.05079203471541405,112372.4375,0.002885713940486312,0.03959101065993309,35.011016845703125,8,0.1,50,12
50,0.005288953892886639,0.05219416320323944,90687.5703125,0.0024205113295465708,0.036105163395404816,33.2192497253418,8,0.1,50,18
50,0.004959884099662304,0.04921778663992882,33334.078125,0.0036193442065268755,0.04479781538248062,32.736656188964844,8,0.1,50,24
50,0.005490262992680073,0.05444943532347679,77424.03125,0.002152556786313653,0.03566798195242882,33.65692901611328,8,0.1,50,48
60,0.023173673078417778,0.11668165773153305,291206.21875,0.01724790222942829,0.10621033608913422,120.87865447998047,8,0.1,60,6
60,0.004680670332163572,0.048720113933086395,108642.703125,0.003431261284276843,0.04235544055700302,31.5353946685791,8,0.1,60,12
60,0.004908592905849218,0.05065019428730011,103248.0703125,0.0037432329263538122,0.042369816452264786,34.21346664428711,8,0.1,60,18
60,0.005565193481743336,0.05503280088305473,100878.1328125,0.002521370304748416,0.03620090335607529,32.51995086669922,8,0.1,60,24
60,0.005654131527990103,0.0534651055932045,98874.109375,0.0023484581615775824,0.0350017212331295,31.178882598876953,8,0.1,60,48
30,0.007071206346154213,0.06032369285821915,157831.390625,0.0029749951791018248,0.040940601378679276,41.91831588745117,8,0.2,30,6
30,0.006583660840988159,0.058148957788944244,106955.2578125,0.0032127639278769493,0.04051383584737778,41.701560974121094,8,0.2,30,12
30,0.006200897507369518,0.05578025430440903,108052.625,0.0036540310829877853,0.04471496120095253,37.4483642578125,8,0.2,30,18
30,0.005845505278557539,0.05541272461414337,127414.5078125,0.003103889524936676,0.040557149797677994,35.3398551940918,8,0.2,30,24
30,0.005939472001045942,0.05463819205760956,96302.140625,0.0027624228969216347,0.038518086075782776,41.033180236816406,8,0.2,30,48
40,0.005517334211617708,0.053040340542793274,117968.2421875,0.002236404689028859,0.03576604276895523,32.75994110107422,8,0.2,40,6
40,0.006297440268099308,0.05631348863244057,69262.6796875,0.002904024673625827,0.03900256007909775,31.02340316772461,8,0.2,40,12
40,0.006192455999553204,0.055767033249139786,108508.0078125,0.002189513063058257,0.03495786711573601,33.02721405029297,8,0.2,40,18
40,0.006358242128044367,0.05658543482422829,112895.109375,0.0025836166460067034,0.03734205663204193,35.55796813964844,8,0.2,40,24
40,0.006354226730763912,0.058033328503370285,99822.421875,0.0038066967390477657,0.04374739155173302,42.086997985839844,8,0.2,40,48
50,0.006117669399827719,0.05618344619870186,129050.34375,0.002593646291643381,0.03686938434839249,31.92615509033203,8,0.2,50,6
50,0.006607993505895138,0.05962627753615379,91260.03125,0.0031987864058464766,0.04180789366364479,37.11857604980469,8,0.2,50,12
50,0.00606005173176527,0.05537833645939827,97097.2265625,0.0025039061438292265,0.036794353276491165,34.77524948120117,8,0.2,50,18
50,0.008242904208600521,0.06561942398548126,141898.71875,0.002674864372238517,0.03930129483342171,32.03749465942383,8,0.2,50,24
50,0.006689796689897776,0.05617428198456764,123317.1484375,0.002626175992190838,0.03790060803294182,36.99679183959961,8,0.2,50,48
60,0.0056457482278347015,0.05307799205183983,57014.0,0.0031932895071804523,0.043576233088970184,37.732757568359375,8,0.2,60,6
60,0.006395480129867792,0.05664125084877014,120972.6640625,0.0022791181690990925,0.03566296026110649,33.53434371948242,8,0.2,60,12
60,0.00663598021492362,0.05754461884498596,76538.0,0.0029173651710152626,0.04002104327082634,32.67951965332031,8,0.2,60,18
60,0.006524041760712862,0.057926516979932785,112576.171875,0.0028724470175802708,0.038914021104574203,37.959938049316406,8,0.2,60,24
60,0.006068311166018248,0.05475355684757233,89020.03125,0.0021242096554487944,0.036313485354185104,41.3476676940918,8,0.2,60,48
30,0.007261797320097685,0.061733998358249664,107216.046875,0.002915958408266306,0.04261460155248642,57.661556243896484,8,0.4,30,6
30,0.006686904933303595,0.05713243409991264,104335.5859375,0.002637287834659219,0.03944142907857895,47.98353958129883,8,0.4,30,12
30,0.008046274073421955,0.06477241218090057,102413.40625,0.00277827400714159,0.03757375478744507,36.9633674621582,8,0.4,30,18
30,0.007461794652044773,0.06351114064455032,110835.7421875,0.003374410094693303,0.04281875863671303,49.521453857421875,8,0.4,30,24
30,0.007646781858056784,0.06296861916780472,79267.5546875,0.0033324172254651785,0.04494283348321915,51.34744644165039,8,0.4,30,48
