round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
100,0.014390612952411175,0.09146955609321594,54.8325309753418,0.013569002971053123,0.09422662854194641,25.15301513671875,10,0.2,100,12
100,0.014058836735785007,0.09070508927106857,53.70660400390625,0.01180126890540123,0.08885291963815689,23.529436111450195,10,0.2,100,24
100,0.015644745901226997,0.09261462837457657,49.90718078613281,0.013592943549156189,0.09585972130298615,26.657184600830078,10,0.2,100,48
100,0.019498614594340324,0.10473388433456421,61.06952667236328,0.010162454098463058,0.0791320875287056,21.520368576049805,10,0.4,100,12
100,0.01676126755774021,0.09767048805952072,55.85377502441406,0.012186876498162746,0.08458070456981659,21.488292694091797,10,0.4,100,24
100,0.016148412600159645,0.09351743757724762,53.00428009033203,0.01454317569732666,0.0955159142613411,24.63203239440918,10,0.4,100,48
100,0.014756073243916035,0.09523610025644302,52.774147033691406,0.011500834487378597,0.08108673244714737,20.251827239990234,20,0.2,100,12
100,0.015266908332705498,0.09190292656421661,51.243064880371094,0.01223096251487732,0.08849945664405823,23.2285213470459,20,0.2,100,24
100,0.013610846363008022,0.0876786932349205,48.648834228515625,0.014921373687684536,0.10134019702672958,27.598573684692383,20,0.2,100,48
100,0.020008541643619537,0.10578828305006027,58.02842712402344,0.01244503352791071,0.08282259106636047,20.952064514160156,20,0.4,100,12
100,0.019957242533564568,0.10731736570596695,62.045326232910156,0.016867367550730705,0.10681886225938797,27.866300582885742,20,0.4,100,24
