round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
30,0.01985391229391098,0.11133749783039093,56.560707092285156,0.012800317257642746,0.09423982352018356,6253906.0,10,0.2,30,12
30,0.016901973634958267,0.10015881061553955,56.02063751220703,0.010914199985563755,0.09037857502698898,5742168.0,10,0.2,30,24
30,0.015203126706182957,0.09642235934734344,50.59424591064453,0.010792148299515247,0.09364087134599686,4968233.5,10,0.2,30,48
30,0.02100086770951748,0.11095716804265976,59.6751708984375,0.017562709748744965,0.10073412209749222,7831246.0,10,0.4,30,12
30,0.017978211864829063,0.10338916629552841,58.917724609375,0.012206190265715122,0.09717834740877151,5190412.5,10,0.4,30,24
30,0.020258812233805656,0.11167630553245544,61.14933776855469,0.011060402728617191,0.0913013443350792,4951480.0,10,0.4,30,48
30,0.02033441886305809,0.10659719258546829,56.54722595214844,0.015881581231951714,0.09842648357152939,7574917.0,20,0.2,30,12
30,0.017017628997564316,0.09869194030761719,52.609375,0.012381124310195446,0.08959336578845978,7707098.0,20,0.2,30,24
30,0.01579122617840767,0.09909146279096603,53.72288513183594,0.012979731895029545,0.09369271248579025,6846130.0,20,0.2,30,48
30,0.02211870811879635,0.11836279928684235,59.4911003112793,0.014716549776494503,0.09683895111083984,8578313.0,20,0.4,30,12
30,0.02161671593785286,0.11410156637430191,58.503196716308594,0.018508855253458023,0.1011025458574295,6761283.5,20,0.4,30,24
30,0.018706215545535088,0.10686584562063217,62.475440979003906,0.013860047794878483,0.10256139934062958,6268514.0,20,0.4,30,48
30,0.023260168731212616,0.11952845007181168,64.3147201538086,0.013368633575737476,0.09546482563018799,3091400.0,30,0.2,30,12
30,0.018428871408104897,0.10480745881795883,55.401729583740234,0.014865783043205738,0.10069017112255096,5949976.0,30,0.2,30,24
30,0.016078220680356026,0.09757743030786514,56.3743782043457,0.017578495666384697,0.10775064677000046,7431270.5,30,0.2,30,48
30,0.02545797824859619,0.12350669503211975,71.19509887695312,0.011760991998016834,0.0958499014377594,5056651.0,30,0.4,30,12
30,0.023137183859944344,0.12381109595298767,65.35504150390625,0.0133514404296875,0.09977854043245316,6639545.5,30,0.4,30,24
30,0.02096244879066944,0.11486347764730453,62.13420486450195,0.01129680685698986,0.08980294317007065,6105165.0,30,0.4,30,48
