round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
60,0.01307792216539383,0.08753294497728348,386318.28125,0.02029501087963581,0.10684804618358612,30.65095329284668,10,0.2,60,12
60,0.01331746019423008,0.08709888905286789,543275.375,0.01535327360033989,0.09033118933439255,26.28993034362793,10,0.2,60,24
60,0.010707571171224117,0.07987523078918457,740198.375,0.019967082887887955,0.1004621759057045,27.845731735229492,10,0.2,60,48
60,0.0185403972864151,0.10151203721761703,772100.6875,0.018837014213204384,0.10709459334611893,35.52524948120117,10,0.4,60,12
60,0.014566362835466862,0.09457618743181229,489858.09375,0.022032679989933968,0.11142496764659882,31.8692569732666,10,0.4,60,24
60,0.014795487746596336,0.09241903573274612,854257.5625,0.03374900296330452,0.14415597915649414,37.687721252441406,10,0.4,60,48
60,0.014240378513932228,0.09096335619688034,533189.4375,0.0145647581666708,0.09031299501657486,32.05970001220703,20,0.2,60,12
60,0.013092060573399067,0.08802608400583267,797538.5625,0.019697295501828194,0.10275239497423172,31.102333068847656,20,0.2,60,24
60,0.011332969181239605,0.08166912943124771,976564.9375,0.017128868028521538,0.09716475009918213,28.77161979675293,20,0.2,60,48
60,0.017320500686764717,0.09840436279773712,330812.15625,0.018764622509479523,0.1060415729880333,33.86665344238281,20,0.4,60,12
60,0.01686607487499714,0.09784635156393051,900892.125,0.01843203790485859,0.10520031303167343,35.16594696044922,20,0.4,60,24
60,0.016339808702468872,0.09738115221261978,1194035.625,0.025191020220518112,0.1168355867266655,32.34576416015625,20,0.4,60,48
60,0.014130542054772377,0.09010384231805801,842381.5625,0.016079537570476532,0.09481963515281677,30.246936798095703,30,0.2,60,12
60,0.013422410003840923,0.08918799459934235,614867.625,0.018139738589525223,0.09820730239152908,28.982627868652344,30,0.2,60,24
60,0.012444907799363136,0.08402872085571289,701402.3125,0.015801439061760902,0.09419319033622742,28.557514190673828,30,0.2,60,48
60,0.02038934826850891,0.10446861386299133,707641.0,0.021000096574425697,0.11051325500011444,34.69228744506836,30,0.4,60,12
60,0.016753263771533966,0.10143736004829407,541509.1875,0.016563499346375465,0.10406927764415741,39.93995666503906,30,0.4,60,24
60,0.017556609585881233,0.1032843142747879,1197042.625,0.019109347835183144,0.10496590286493301,34.43128204345703,30,0.4,60,48
