round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
40,0.004503140691667795,0.04755810648202896,39551.90625,0.002435171278193593,0.03829750046133995,50.20451354980469,8,0.1,40,12
40,0.0043777949176728725,0.04635161906480789,30737.474609375,0.0020846500992774963,0.035413239151239395,46.33607482910156,8,0.1,40,24
40,0.0040528723038733006,0.04541550576686859,37873.96484375,0.0022915753070265055,0.03615405410528183,48.857826232910156,8,0.1,40,48
40,0.004560241010040045,0.049115609377622604,76725.859375,0.0027203522622585297,0.040143921971321106,50.075172424316406,8,0.2,40,12
40,0.004850126802921295,0.04936150833964348,58825.08984375,0.0021227181423455477,0.03449099510908127,42.66718673706055,8,0.2,40,24
40,0.004401430021971464,0.04758680611848831,61049.6015625,0.002545851981267333,0.038410525768995285,37.94249725341797,8,0.2,40,48
40,0.00442191306501627,0.04787728562951088,35490.203125,0.00359246414154768,0.047464821487665176,60.715003967285156,16,0.1,40,12
40,0.004237632267177105,0.046679362654685974,21226.70703125,0.002726600971072912,0.04047594591975212,56.25809860229492,16,0.1,40,24
40,0.004107031971216202,0.04576524719595909,27305.44140625,0.0025082838255912066,0.03807671740651131,48.40300750732422,16,0.1,40,48
40,0.00500208605080843,0.04987240210175514,45196.703125,0.00338500807993114,0.046407055109739304,59.46153259277344,16,0.2,40,12
40,0.0048884241841733456,0.050015486776828766,51275.75,0.0030997993890196085,0.0428139790892601,54.773128509521484,16,0.2,40,24
40,0.0048763989470899105,0.05052151903510094,27888.283203125,0.0024249902926385403,0.03791637718677521,48.30011749267578,16,0.2,40,48
