round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
50,0.01605912670493126,0.09599552303552628,968937.4375,0.015449455939233303,0.1051279753446579,41.33586120605469,10,0.2,50,12
50,0.016806600615382195,0.09836071729660034,736217.9375,0.014984140172600746,0.09588226675987244,35.113014221191406,10,0.2,50,24
50,0.015502508729696274,0.09712716937065125,658859.125,0.015149172395467758,0.09995181113481522,37.97760009765625,10,0.2,50,48
50,0.02130287140607834,0.11484895646572113,744784.875,0.018962644040584564,0.10873350501060486,38.1624755859375,10,0.4,50,12
50,0.0187662485986948,0.10682187974452972,532430.875,0.0180268045514822,0.1104358434677124,41.81657028198242,10,0.4,50,24
50,0.020575163885951042,0.10946768522262573,862216.375,0.01646280474960804,0.10506357997655869,42.08533477783203,10,0.4,50,48
50,0.020213719457387924,0.1096830740571022,499153.0,0.023398367688059807,0.1342395395040512,59.35422134399414,20,0.2,50,12
50,0.018479563295841217,0.10458404570817947,740573.0625,0.01770276017487049,0.10646064579486847,41.71139907836914,20,0.2,50,24
50,0.017530951648950577,0.10244694352149963,782133.6875,0.016684608533978462,0.10322343558073044,39.31999588012695,20,0.2,50,48
50,0.02335105463862419,0.11970575898885727,789831.8125,0.018062898889183998,0.1115654706954956,43.98904037475586,20,0.4,50,12
50,0.01861262507736683,0.10734855383634567,356453.15625,0.01697503589093685,0.10364866256713867,37.28360366821289,20,0.4,50,24
50,0.018104860559105873,0.10270566493272781,1077670.375,0.017838764935731888,0.10775237530469894,39.6047477722168,20,0.4,50,48
50,0.01926293410360813,0.10766277462244034,580342.6875,0.019189607352018356,0.11823464184999466,46.630714416503906,30,0.2,50,12
50,0.019222674891352654,0.10505430400371552,808420.625,0.015625108033418655,0.1003463938832283,38.81285095214844,30,0.2,50,24
50,0.015820741653442383,0.09581250697374344,908379.5,0.014208223670721054,0.09853550791740417,36.97543716430664,30,0.2,50,48
50,0.022835658863186836,0.11644050478935242,1195661.75,0.019192999228835106,0.1185782179236412,47.0633544921875,30,0.4,50,12
50,0.021525388583540916,0.11292755603790283,869519.9375,0.019004279747605324,0.1163550317287445,48.06777572631836,30,0.4,50,24
50,0.019754759967327118,0.10957607626914978,981196.375,0.01647457852959633,0.10617958754301071,40.48004150390625,30,0.4,50,48
