round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
40,0.017395826056599617,0.10536318272352219,651595.0625,0.014759090729057789,0.08857481926679611,42.47657012939453,10,0.2,40,12
40,0.014752103947103024,0.09536189585924149,922817.625,0.014687612652778625,0.08708340674638748,46.76986312866211,10,0.2,40,24
40,0.01618628390133381,0.09822439402341843,719952.0625,0.014334515668451786,0.08783406764268875,46.19368362426758,10,0.2,40,48
40,0.01973315142095089,0.11098604649305344,581928.3125,0.01645936444401741,0.09667590260505676,54.356266021728516,10,0.4,40,12
40,0.01945471577346325,0.10606392472982407,978699.625,0.013862377032637596,0.08189871162176132,46.329410552978516,10,0.4,40,24
40,0.020114291459321976,0.10954759269952774,770202.25,0.016835521906614304,0.08873606473207474,48.08049011230469,10,0.4,40,48
40,0.017561445012688637,0.10435223579406738,704239.8125,0.014389493502676487,0.0870584025979042,46.023590087890625,20,0.2,40,12
40,0.01581663079559803,0.09892037510871887,769140.0,0.012950409203767776,0.0813303291797638,42.23874282836914,20,0.2,40,24
40,0.017280997708439827,0.1012970581650734,814559.5,0.01464220229536295,0.09044352918863297,47.3701286315918,20,0.2,40,48
40,0.01970241777598858,0.10944300889968872,792590.375,0.014220922254025936,0.0835229679942131,41.97361755371094,20,0.4,40,12
40,0.020338838919997215,0.11027687042951584,922028.25,0.014192646369338036,0.08350890129804611,42.353004455566406,20,0.4,40,24
40,0.020385481417179108,0.10760132968425751,498216.09375,0.015386540442705154,0.08713620901107788,42.2580451965332,20,0.4,40,48
40,0.020102595910429955,0.11393050104379654,944328.6875,0.017645981162786484,0.09593115001916885,57.9792594909668,30,0.2,40,12
40,0.017123999074101448,0.103828564286232,624513.375,0.016037052497267723,0.09389515221118927,51.825035095214844,30,0.2,40,24
40,0.014603533782064915,0.09762142598628998,489213.8125,0.015146475285291672,0.08845972269773483,46.54500961303711,30,0.2,40,48
40,0.022870155051350594,0.12255212664604187,835030.75,0.015929095447063446,0.08960476517677307,47.211570739746094,30,0.4,40,12
40,0.023032689467072487,0.11746775358915329,478815.875,0.01601644605398178,0.09711480140686035,51.07328796386719,30,0.4,40,24
40,0.01767064444720745,0.1061427965760231,981668.25,0.012392117641866207,0.07807277888059616,40.242130279541016,30,0.4,40,48
