round_epochs,loss,mae,mape,val_loss,val_mae,val_mape,batch_size,dropout,epochs,first_neuron
30,0.021591803058981895,0.10908937454223633,879397.8125,0.016454292461276054,0.10697042942047119,44.76871109008789,10,0.2,30,12
30,0.01716381311416626,0.10009214282035828,677212.1875,0.01645839400589466,0.1083606705069542,48.27812194824219,10,0.2,30,24
30,0.018111446872353554,0.10422209650278091,983855.5,0.013985893689095974,0.09715253859758377,43.05845642089844,10,0.2,30,48
30,0.02199072763323784,0.11482850462198257,662310.4375,0.01625675894320011,0.11011604964733124,40.395729064941406,10,0.4,30,12
30,0.0211249478161335,0.1105949878692627,721060.4375,0.01486989576369524,0.10411970317363739,37.2744026184082,10,0.4,30,24
30,0.02209250070154667,0.1144384890794754,1097756.75,0.01813189685344696,0.10987219214439392,41.06076431274414,10,0.4,30,48
30,0.02137627638876438,0.11363197863101959,1256678.75,0.021497849375009537,0.12611109018325806,53.86069107055664,20,0.2,30,12
30,0.016373155638575554,0.09880423545837402,797652.1875,0.015527165494859219,0.10728635638952255,41.05414581298828,20,0.2,30,24
30,0.0152010228484869,0.09528057277202606,721901.0625,0.014186865650117397,0.10136592388153076,38.95449447631836,20,0.2,30,48
30,0.019631363451480865,0.11030945181846619,984887.5625,0.019773012027144432,0.12144818902015686,52.93936538696289,20,0.4,30,12
30,0.01971484161913395,0.10933089256286621,713959.875,0.01644635945558548,0.105209581553936,36.886173248291016,20,0.4,30,24
30,0.01923220418393612,0.1101362407207489,909237.9375,0.01614725962281227,0.10718583315610886,36.42143249511719,20,0.4,30,48
30,0.019404161721467972,0.10394268482923508,488971.0625,0.01684563234448433,0.1097177043557167,38.94608688354492,30,0.2,30,12
30,0.01785208098590374,0.10442589223384857,1027363.9375,0.016654161736369133,0.1132654920220375,45.438392639160156,30,0.2,30,24
30,0.016342362388968468,0.0981973335146904,684583.6875,0.016177577897906303,0.10927892476320267,44.77546310424805,30,0.2,30,48
30,0.023996014147996902,0.1210373044013977,892717.375,0.016217805445194244,0.1018068790435791,42.71432113647461,30,0.4,30,12
30,0.025233281776309013,0.11940062046051025,751462.25,0.017088836058974266,0.1115216463804245,45.187923431396484,30,0.4,30,24
30,0.020064854994416237,0.10859019309282303,663924.5,0.015275946818292141,0.10669855773448944,45.871150970458984,30,0.4,30,48
